"id","orig_id","bing_date","bing_sku","title","max_dpi"
"462","269","2010/04/07","Bookhouse_ZH-CN1571417519","还有许许多多贫困地区的孩子在渴望读书，让我们为他们共同搭建一座“幸福书屋”","958x512"
"463","270","2010/04/08","MustardField_ZH-CN55794018","中国云南罗平的油菜花田","958x512"
"464","271","2010/04/09","MandarinDuck_ZH-CN2057460281","在湖中泛波的，是“鸳鸯”中的“鸳”鸟","958x512"
"465","272","2010/04/10","CinnamonFern_ZH-CN1438429747","刚刚长出新叶子的蕨类植物，它看上去生机勃勃","958x512"
"466","273","2010/04/11","FakaravaAtoll_ZH-CN1293661325","法属波利尼西亚，土阿莫土群岛上的“法卡拉瓦”环礁","958x512"
"467","274","2010/04/12","Moai_ZH-CN264634068","智利复活节岛上神秘的摩艾石像","958x512"
"468","275","2010/04/13","Neptune_ZH-CN3936410160","波兰格但斯克城广场上的海神喷泉","958x512"
"469","276","2010/04/14","IcebergCalm_ZH-CN362002723","今天是泰坦尼克号皇家邮轮殉难日","958x512"
"470","277","2010/04/15","Cuscus_ZH-CN2223740503","在巴布亚新几内亚发现的新物种，命名为“袋貂”","958x512"
"471","278","2010/04/16","","","80x80"
"472","279","2010/04/17","","","80x80"
"473","280","2010/04/18","ClareIsland_ZH-CN1421813636","爱尔兰梅奥县阳光明媚的克莱尔郡","958x512"
"474","281","2010/04/19","WeddedRocks_ZH-CN175986454","日本三重县的伊势湾，图为被绳索相连的“夫妻岩”","958x512"
"475","282","2010/04/20","Damselfly_ZH-CN989519133","“小荷才露尖尖角，早有蜻蜓立上头。”今天是24节气中的谷雨","958x512"
"476","283","2010/04/21","TurtleHatchling_ZH-CN407919738","南美洲苏里南共和国，海滩上刚刚孵化出的绿海龟","958x512"
"477","284","2010/04/22","Tikal_ZH-CN1809967032","危地马拉丛林中的玛雅文明遗址","958x512"
"478","285","2010/04/23","Cassiopeia_ZH-CN3361785002","距离地球一万光年的仙后座A，爆炸后精美绝伦的超新星","958x512"
"479","286","2010/04/24","Chenonceau_ZH-CN1040394223","法国卢瓦尔河谷的舍农索水上城堡","958x512"
"480","287","2010/04/25","ChinstrapPenguins_ZH-CN1978334078","南极冰川上的企鹅","958x512"
"481","288","2010/04/26","Meerkat_ZH-CN843377978","纳米比亚南部小镇上的“猫鼬一家”","958x512"
"482","289","2010/04/27","Hurricane_ZH-CN3505247152","从外太空拍到2004年席卷巴哈马的飓风“珍妮”","958x512"
"483","290","2010/04/28","Hedgehog_ZH-CN2261906661","可爱的刺猬幼崽","958x512"
"484","291","2010/04/29","FortJefferson_ZH-CN3238366844","美国佛罗里达州的杰弗逊纪念堂","958x512"
"485","292","2010/04/30","SilverFalls_ZH-CN423333471","美国南银州立瀑布公园中幽静的小路","958x512"
"486","293","2010/05/01","EXPO1_ZH-CN911830185","夜幕下的上海华光璀璨","958x512"
"487","294","2010/05/02","EXPO2_ZH-CN1240596362","上海世博园中的游人","958x512"
"488","295","2010/05/03","EXPO3_ZH-CN3643113853","2010年上海世博会上，标新立异的世博会场馆设计","958x512"
"489","296","2010/05/04","BeeEaters_ZH-CN1666895179","匈牙利国家公园中的蜂虎鸟","958x512"
"490","297","2010/05/05","Frog_ZH-CN1374036262","二十四节气之立夏","958x512"
"491","298","2010/05/06","Trollstigen_ZH-CN1819080779","挪威蜿蜒崎岖的山地公路","958x512"
"492","299","2010/05/07","SilkMoth_ZH-CN1728483827","黄色的蚕茧","958x512"
"493","300","2010/05/08","IguazuFalls_ZH-CN1112883463","世界上最宽的瀑布，巴西的伊瓜苏瀑布","958x512"
"494","301","2010/05/09","OtterMother_ZH-CN3388833431","母亲节，爱要如何表达？小水獭依偎在妈妈的怀抱里","958x512"
"495","302","2010/05/10","Boardwalk_ZH-CN1479536745","五月之夏：“松风涧水杂清音，空山如弄琴”","958x512"
"496","303","2010/05/11","BaobabTrees_ZH-CN993792720","五月之夏：“岸头树子直如筠，谁遣相招住水滨”","958x512"
"497","304","2010/05/12","OyenRoad_ZH-CN955871051","五月之夏：“麦随风里熟，梅逐雨中黄”","958x512"
"498","305","2010/05/13","Rabbits_ZH-CN2777149617","五月之夏:“草树知春不久归，百般红紫斗芳菲”","958x512"
"499","306","2010/05/14","Shamrock_ZH-CN512085987","五月之夏：“首夏犹清和，芳草亦未歇”","958x512"
"500","307","2010/05/15","SignForest_ZH-CN1771026672","美国阿拉斯加沃森湖畔的“标识林”","958x512"
"501","308","2010/05/16","Cuscus_ZH-CN2223740503","在巴布亚新几内亚发现的新生物种，它被命名为“袋猴”","958x512"
"502","309","2010/05/17","CatsEyeNebula_ZH-CN3514068596","天龙星座中的猫眼星云","958x512"
"503","310","2010/05/18","CheetahFamily_ZH-CN545569307","肯尼亚马赛马拉国家保护区中，猎豹和它的幼崽们","958x512"
"504","311","2010/05/19","TowerofLondon_ZH-CN1403406022","英国伦敦塔特写","958x512"
"505","312","2010/05/20","WhitePelicans_ZH-CN539350839","在肯尼亚纳库鲁湖上拍摄到的白鹈鹕鸟群","958x512"
"506","313","2010/05/21","Dahlia_ZH-CN134862169","二十四节气中的小满","958x512"
"507","314","2010/05/22","Frauenberg_ZH-CN972535748","奥地利施蒂利亚州的朝圣教堂","958x512"
"508","315","2010/05/23","TurtleHatchling_ZH-CN407919738","南美洲苏里南共和国，海滩上刚被孵化出来的绿海龟","958x512"
"509","316","2010/05/24","BrooklynBridge_ZH-CN2034221625","纽约市的布鲁克林大桥","958x512"
"510","317","2010/05/25","Ngorongoro_ZH-CN343749390","坦桑尼亚恩戈罗恩戈罗火山口","958x512"
"511","318","2010/05/26","BlueHole_ZH-CN663031748","伯利兹海域著名的蓝洞","958x512"
"512","319","2010/05/27","StiltFisherman_ZH-CN1090587541","斯里兰卡渔民传统的捕鱼方式","958x512"
"513","320","2010/05/28","Tarsier_ZH-CN1116718037","婆罗洲的印度眼镜猴","958x512"
"514","321","2010/05/29","MadagascarKarst_ZH-CN2349585573","马达加斯加喀斯特石灰岩层地质奇观","958x512"
"515","322","2010/05/30","ElvesChasm_ZH-CN783212421","亚利桑那州大峡谷国家公园","958x512"
"516","323","2010/05/31","ElDjem_ZH-CN2644817778","意大利罗马著名的斗兽场","958x512"
"517","324","2010/06/01","DubaiFerriswheel_ZH-CN2957377208","幸福的摩天轮，今天是六一儿童节","958x512"
"518","325","2010/06/02","AlaskaPipeline_ZH-CN1319226099","阿拉斯加道尔顿公路旁的管道","958x512"
"519","326","2010/06/03","RedFox_ZH-CN591375413","加拿大爱德华王子岛上的赤狐","958x512"
"520","327","2010/06/04","WhitsundaysIslands_ZH-CN102842400","澳大利亚昆士兰州的降灵群岛","958x512"
"521","328","2010/06/05","BridgeBirdsEye_ZH-CN2059876160","俯瞰美国加利福尼亚州的金门大桥","958x512"
"522","329","2010/06/06","Mushrooms_ZH-CN1330849679","岁月的童话：小红帽的故事","958x512"
"523","330","2010/06/07","Crows_ZH-CN2178519809","岁月的童话：七只乌鸦","958x512"
"524","331","2010/06/08","Swan_ZH-CN985406460","岁月的童话：丑小鸭的故事","958x512"
"525","332","2010/06/09","LionAndCub_ZH-CN70958159","岁月的童话：狮子王","958x512"
"526","333","2010/06/10","MagicLamp_ZH-CN3018340377","岁月的童话：阿拉丁神灯","958x512"
"527","334","2010/06/11","MoroccoGame_ZH-CN1644444134","2010年南非世界杯在今天开幕","958x512"
"528","335","2010/06/12","PuertoPrincesa_ZH-CN837957337","菲律宾巴拉望省的公主港市，有趣的珊瑚岛酷似一张人脸","958x512"
"529","336","2010/06/13","BelemTower_ZH-CN50063318","葡萄牙里斯本的贝伦塔","958x512"
"530","337","2010/06/14","GreatGreyOwl_ZH-CN945821523","大灰猫头鹰","958x512"
"531","338","2010/06/15","CloudToGround_ZH-CN2741696585","闪电被定格的瞬间","958x512"
"532","339","2010/06/16","GreenDumplings_ZH-CN310445890","今天是端午节","958x512"
"533","340","2010/06/17","Landmannalaugar_ZH-CN77853165","冰岛如画般优美的蓝曼纳劳卡山谷","958x512"
"534","341","2010/06/18","PredjamaCastle_ZH-CN3899511338","斯洛文尼亚建造在悬崖上的城堡","958x512"
"535","342","2010/06/19","Cocklebur_ZH-CN492336890","电子显微镜下的苍耳种子","958x512"
"536","343","2010/06/20","BabyGorilla_ZH-CN3256398151","乌干达布温迪国家公园中的小猩猩和它的爸爸","958x512"
"537","344","2010/06/21","Solstice_ZH-CN631611959","今天是二十四节气中的夏至，图为澳大利亚的大堡礁","958x512"
"538","345","2010/06/22","MonumentValley_ZH-CN3305026188","美国亚利桑那州的纪念碑山谷","958x512"
"539","346","2010/06/23","Cameroon_ZH-CN1881685565","由粘土和稻草盖成的喀麦隆特色民居","958x512"
"540","347","2010/06/24","MountRainier_ZH-CN1278277720","美国华盛顿州的雷尼尔山国家公园，雷尼尔山倒映在湖中","958x512"
"541","348","2010/06/25","BlueRingOctopus_ZH-CN537101951","印尼苏拉威西岛伦贝海峡的蓝环章鱼","958x512"
"542","349","2010/06/26","MatsumotoCastle_ZH-CN3451875450","日本本州岛的松本城","958x512"
"543","350","2010/06/27","TableMountain_ZH-CN3337378540","南非开普敦的桌山","958x512"
"544","351","2010/06/28","BerlinTrainStation_ZH-CN1919864054","德国柏林的火车站","958x512"
"545","352","2010/06/29","LakeWanaka_ZH-CN21519048","新西兰南岛中奥塔哥，瓦纳卡湖边上的里彭葡萄园","958x512"
"546","353","2010/06/30","WorldExpo_ZH-CN278223030","本月上海世博会之最：最难一睹芳容的展馆，中国","958x512"
"547","354","2010/07/01","Partysday_ZH-CN186068020","今天是七月一日党的生日","958x512"
"548","355","2010/07/02","ThornyDevil_ZH-CN2421315651","澳大利亚，行走在红色沙丘上的魔鬼蜥蜴","958x512"
"549","356","2010/07/03","Bratislava_ZH-CN736008353","斯洛伐克首都的标志性建筑，阿波罗大桥","958x512"
"550","357","2010/07/04","WatMahatat_ZH-CN967084422","泰国艾尤塔雅的著名景观，树根环抱佛头","958x512"
"551","358","2010/07/05","AlpineNewt_ZH-CN507265830","尚未长大的阿尔卑斯蝾螈","958x512"
"552","359","2010/07/06","RoyalAlbertHall_ZH-CN2063885493","英国伦敦的皇家音乐厅","958x512"
"553","360","2010/07/07","PeritoMoreno_ZH-CN1198298086","阿根廷的贝利托莫雷诺冰川，今天是小暑","958x512"
"554","361","2010/07/08","Rio_ZH-CN2315990116","世界上美女最多的国家之一：巴西","958x512"
"555","362","2010/07/09","TraveltinePools_ZH-CN1266235479","世界上美女最多的国家之一：土耳其","958x512"
"556","363","2010/07/10","MajarajaPalace_ZH-CN853084005","世界上美女最多的国家之一：印度","958x512"
"557","364","2010/07/11","Thailand_ZH-CN520414795","世界上美女最多的国家之一：泰国","958x512"
"558","365","2010/07/12","Delphi_ZH-CN3020897044","希腊德尔福的雅典娜神庙","958x512"
"559","366","2010/07/13","Miyajima_ZH-CN2544091026","日本宫岛的严岛神社","958x512"
"560","367","2010/07/14","Sun_ZH-CN1466022662","太阳日冕","958x512"
"561","368","2010/07/15","Dolphins_ZH-CN1693952728","墨西哥湾壮观的的海豚队伍","958x512"
"562","369","2010/07/16","Versailles_ZH-CN1850568263","法国凡尔赛宫的皇家礼堂","958x512"
"563","370","2010/07/17","RedCapeLighthouse_ZH-CN1447675709","波多黎各海边的灯塔","958x512"
"564","371","2010/07/18","Guadeloupe_ZH-CN791538187","风景迷人的法属西印度群岛：瓜德罗普","958x512"
"565","372","2010/07/19","Finca_ZH-CN2784763289","庄园前的林荫小道","958x512"
"566","373","2010/07/20","Ballet_ZH-CN140795341","夕阳下的天鹅","958x512"
"567","374","2010/07/21","CharlesBridge_ZH-CN1133294121","捷克布拉格的查理大桥","958x512"
"568","375","2010/07/22","Seattle_ZH-CN527054943","美国西雅图的夜景","958x512"
"569","376","2010/07/23","ShipwreckBeach_ZH-CN2696310123","希腊海岛的沉船滩","958x512"
"570","377","2010/07/24","MachuPicchu_ZH-CN609064060","秘鲁中南部的马丘比丘古城遗迹","958x512"
"571","378","2010/07/25","GraumansChinese_ZH-CN761097025","美国好莱坞的中国大剧院","958x512"
"572","379","2010/07/26","Atrani_ZH-CN30680715","意大利的阿马尔菲古镇","958x512"
"573","380","2010/07/27","FrigateBird_ZH-CN66482413","军舰鸟","958x512"
"574","381","2010/07/28","Poznan_ZH-CN675608601","波兰文艺复兴时期的建筑","958x512"
"575","382","2010/07/29","StarFlash_ZH-CN1592850077","麒麟座中的v838星","958x512"
"576","383","2010/07/30","KiteFestival_ZH-CN2111991920","华盛顿国际风筝节上的漂亮风筝","958x512"
"577","384","2010/07/31","DenmarkEXPO_ZH-CN1093840850","上海世博会丹麦馆中的小美人鱼塑像","958x512"
"578","385","2010/08/01","TerracottaArmy_ZH-CN1523976173","壮观的秦始皇兵马俑","958x512"
"579","386","2010/08/02","Kingfisher_ZH-CN2714730810","正在捕鱼的翠鸟破水而出","958x512"
"580","387","2010/08/03","WarsawSkyline_ZH-CN3064512544","夕阳下的波兰华沙旧城区","958x512"
"581","388","2010/08/04","Verzasca_ZH-CN802760091","景色瑰丽的瑞士提契诺山谷","958x512"
"582","389","2010/08/05","SeaSquirts_ZH-CN2883239289","洪都拉斯海域附近的蓝钟海鞘","958x512"
"583","390","2010/08/06","WadiEsSebua_ZH-CN3098224905","纳赛尔湖边上的埃及神庙","958x512"
"584","391","2010/08/07","Vineyard_ZH-CN2567342737","秋色满溢的德国巴登符腾堡葡萄园","958x512"
"585","392","2010/08/08","LongleatMaze_ZH-CN2078107117","英国威尔特郡附近的树篱迷宫","958x512"
"586","393","2010/08/09","CrescentMoonLake_ZH-CN1018460757","甘肃敦煌的月牙泉","958x512"
"587","394","2010/08/10","Smithsonian_ZH-CN234475809","美国国家航空和航天博物馆中展出的飞机","958x512"
"588","395","2010/08/11","BaliRice_ZH-CN262295583","巴厘岛的稻田小景","958x512"
"589","396","2010/08/12","Horses_ZH-CN899289095","澳大利亚威尔士南部的马群","958x512"
"590","397","2010/08/13","HaystackRock_ZH-CN2017088700","美国俄勒冈著名的草垛礁石","958x512"
"591","398","2010/08/14","IleAuxPuces_ZH-CN2461324346","加拿大新不伦瑞克省的小镇","958x512"
"592","399","2010/08/15","Hieronymites_ZH-CN1969310672","葡萄牙里斯本的哲罗姆派修道院","958x512"
"593","400","2010/08/16","FurSeals_ZH-CN1374723207","澳大利亚的“情侣”海豹","958x512"
"594","401","2010/08/17","Stonehenge_ZH-CN1330449132","英国威尔特郡的巨石阵","958x512"
"595","402","2010/08/18","Avignon_ZH-CN2723111710","法国阿维尼翁的圣贝内泽桥和教皇宫","958x512"
"596","403","2010/08/19","GiantKelp_ZH-CN3002739698","美国加州海峡群岛国家公园中的巨型海带","958x512"
"597","404","2010/08/20","SkeletonCoast_ZH-CN1114432638","纳米比亚的骷髅海岸","958x512"
"598","405","2010/08/21","ZwingerPalace_ZH-CN2296863975","位于德国德累斯顿的茨温格宫","958x512"
"732","539","2011/01/02","CampsBay_ZH-CN437892675","南非开普敦的坎普斯湾","958x512"
"599","406","2010/08/22","TashRabat_ZH-CN566322594","丝绸之路上在吉尔吉斯斯坦境内的石头客栈","958x512"
"600","407","2010/08/23","TheLimitOfHeat_ZH-CN769012324","二十四节气中的处暑","958x512"
"601","408","2010/08/24","GrottoDiver_ZH-CN1179363761","潜水员在洪都拉斯的罗阿坦岛潜水","958x512"
"602","409","2010/08/25","Debar_ZH-CN401771573","马其顿的德巴尔镇风光","958x512"
"603","410","2010/08/26","GeikoandMaiko_ZH-CN307055298","日本京都茶馆的艺妓","958x512"
"604","411","2010/08/27","RoyalPavilion_ZH-CN1286299306","到英国布莱顿游历皇家行宫","958x512"
"605","412","2010/08/28","NeversinkPit_ZH-CN3342455950","美国亚拉巴马州杰克逊县的永不沉没洞穴","958x512"
"606","413","2010/08/29","WebbBridge_ZH-CN88104090","澳大利亚墨尔本的韦伯桥","958x512"
"607","414","2010/08/30","Wulingyuan_ZH-CN1169560660","湖南武陵源张家界国家公园","958x512"
"608","415","2010/08/31","MexicoEXPO_ZH-CN1745652678","本月世博之最：最不堪重负的展馆墨西哥馆","958x512"
"609","416","2010/09/01","Dogs_ZH-CN3152618313","可爱的宠物狗在沙滩上玩耍","958x512"
"610","417","2010/09/02","Macaque_ZH-CN1400187654","泡温泉的日本猕猴昏昏欲睡","958x512"
"611","418","2010/09/03","Lion_ZH-CN2510194113","张着大嘴“做鬼脸”的小狮子","958x512"
"612","419","2010/09/04","RacingPigs_ZH-CN3256617711","阿拉斯加的小猪赛跑","958x512"
"613","420","2010/09/05","Pica_ZH-CN258732883","加拿大班夫国家公园中的鼠兔","958x512"
"614","421","2010/09/06","Tuvalu_ZH-CN1568648864","图瓦卢的首都富纳富提岛","958x512"
"615","422","2010/09/07","BatuCaves_ZH-CN3876637205","马来西亚吉隆坡黑风洞的印度教寺庙","958x512"
"616","423","2010/09/08","Dew_ZH-CN2095028303","沾着露水的日本黑松苗","958x512"
"617","424","2010/09/09","CorinthCanal_ZH-CN3487834286","观光船正穿过希腊的科林斯运河","958x512"
"618","425","2010/09/10","TeachersDay_ZH-CN2030515131","教室中的黑板和粉笔","958x512"
"619","426","2010/09/11","Entrevaux_ZH-CN614730627","法国普罗旺斯的古镇昂特沃","958x512"
"620","427","2010/09/12","IcefieldsParkWay_ZH-CN2982561331","加拿大艾伯塔的洛矶山冰河国家公园","958x512"
"621","428","2010/09/13","JapaneseGarden_ZH-CN1668112966","美国俄勒冈州波特兰的日本花园","958x512"
"622","429","2010/09/14","VioletSabrewing_ZH-CN3662473670","哥斯达黎加的紫罗兰蜂鸟","958x512"
